pickup_t,pickup_location_id,dropoff_t,dropoff_location_id,trip_distance,fare_amount,mta_tax,tolls_amount,tip_amount,total_amount,extra,trip_time
39.0,188,43.0,233,10.5,35.0,0.5,0.0,3.58,41.33,2.25,40.9666666666667
36.0,130,38.0,157,7.91,23.5,0.5,0.0,0.0,24.3,0.3000000000000007,19.900000000000034
36.0,75,36.0,262,1.4,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,5.53333333333336
40.0,244,42.0,151,5.36,17.0,0.5,0.0,0.0,17.8,0.3000000000000007,15.583333333333314
39.0,76,45.0,76,17.08,51.0,0.5,0.0,0.0,51.8,0.2999999999999972,58.01666666666665
40.0,70,42.0,196,3.5,13.5,0.5,0.0,0.0,14.3,0.3000000000000007,15.183333333333337
38.0,82,41.0,132,10.31,29.5,0.5,0.0,0.0,30.3,0.3000000000000007,28.75
41.0,132,41.0,132,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.08333333333331439
41.0,132,41.0,132,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.08333333333331439
39.0,132,39.0,132,0.0,68.0,0.0,0.0,6.0,74.0,0.0,0.19999999999998863
37.0,74,38.0,43,1.37,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,5.78333333333336
39.0,75,39.0,236,0.74,5.0,0.5,0.0,0.0,5.8,0.2999999999999998,3.816666666666663
36.0,74,37.0,237,2.5,10.5,0.5,0.0,3.35,14.65,0.3000000000000007,10.099999999999966
38.0,74,39.0,75,1.2,6.0,0.5,0.0,1.35,8.15,0.3000000000000007,5.416666666666686
39.0,75,40.0,161,2.5,10.5,0.5,0.0,3.39,14.69,0.2999999999999989,11.549999999999955
36.0,213,37.0,185,4.33,14.0,0.5,0.0,0.0,14.8,0.3000000000000007,11.766666666666652
39.0,26,41.0,14,3.48,14.5,0.5,0.0,0.0,15.3,0.3000000000000007,19.350000000000023
36.0,41,37.0,234,4.89,16.5,0.5,0.0,3.46,20.76,0.3000000000000007,16.0
41.0,77,45.0,65,6.44,26.0,0.5,0.0,0.0,26.8,0.3000000000000007,38.46666666666664
37.0,145,39.0,141,3.01,11.5,0.5,0.0,2.0,16.25,2.25,12.399999999999977
42.0,145,44.0,223,6.89,22.5,0.5,0.0,5.82,29.12,0.3000000000000007,21.33333333333337
38.0,166,40.0,246,6.3,21.0,0.5,0.0,2.0,23.8,0.3000000000000007,19.100000000000023
37.0,152,38.0,24,1.6,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,7.949999999999989
38.0,7,38.0,7,0.48,4.0,0.5,0.0,1.5,6.3,0.2999999999999998,2.6000000000000227
39.0,7,40.0,193,0.85,5.5,0.5,0.0,0.0,6.3,0.2999999999999998,4.800000000000011
36.0,74,37.0,238,3.9,14.0,0.5,0.0,0.0,14.8,0.3000000000000007,13.766666666666652
36.0,256,38.0,188,4.27,17.5,0.5,0.0,0.0,18.3,0.3000000000000007,23.400000000000034
41.0,61,43.0,231,4.77,17.5,0.5,0.0,0.0,18.3,0.3000000000000007,21.33333333333337
41.0,75,41.0,75,0.6,5.5,0.5,0.0,1.26,7.56,0.2999999999999998,5.4833333333333485
37.0,33,39.0,90,5.13,17.0,0.5,0.0,1.78,21.53,2.25,16.866666666666674
41.0,66,42.0,87,2.18,9.0,0.5,0.0,1.5,11.3,0.3000000000000007,8.350000000000023
38.0,35,46.0,41,20.32,64.0,0.5,0.0,0.0,64.8,0.2999999999999972,78.98333333333335
39.0,127,40.0,244,2.5,9.0,0.5,0.0,1.95,11.75,0.3000000000000007,6.116666666666674
37.0,129,37.0,173,0.9,5.0,0.5,0.0,0.0,5.8,0.2999999999999998,4.050000000000011
39.0,39,39.0,39,0.26,3.0,0.5,0.0,0.0,3.8,0.2999999999999998,1.150000000000034
36.0,7,39.0,246,6.98,23.5,0.5,0.0,6.08,30.38,0.3000000000000007,27.166666666666686
38.0,177,40.0,256,3.05,13.0,0.5,0.0,0.0,13.8,0.3000000000000007,17.01666666666671
41.0,49,42.0,97,1.13,5.5,0.5,0.0,0.0,6.3,0.2999999999999998,4.7999999999999545
37.0,95,38.0,121,2.4,9.5,0.5,0.0,3.05,13.35,0.2999999999999989,9.600000000000023
40.0,95,41.0,95,1.3,5.5,0.5,0.0,0.0,6.3,0.2999999999999998,4.649999999999977
41.0,52,44.0,161,6.8,25.0,0.5,0.0,4.0,29.8,0.3000000000000007,32.03333333333336
37.0,7,37.0,145,1.92,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,6.25
36.0,74,37.0,75,1.44,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,4.75
38.0,74,40.0,262,2.96,13.5,0.5,0.0,0.0,14.3,0.3000000000000007,17.083333333333314
40.0,82,41.0,138,3.1,10.5,0.5,0.0,0.0,11.3,0.3000000000000007,6.53333333333336
38.0,260,41.0,166,8.07,26.0,0.5,0.0,3.0,29.8,0.3000000000000007,30.23333333333335
36.0,223,37.0,70,2.63,9.0,0.5,0.0,0.0,9.8,0.3000000000000007,4.933333333333337
40.0,223,41.0,53,6.33,19.5,0.5,0.0,0.0,20.3,0.3000000000000007,15.616666666666674
39.0,225,41.0,177,1.98,11.5,0.5,0.0,0.0,12.3,0.3000000000000007,17.0
37.0,49,37.0,189,0.05,2.5,0.5,0.0,0.0,3.3,0.2999999999999998,0.2999999999999545
37.0,189,43.0,55,15.0,52.0,0.5,0.0,0.0,52.8,0.2999999999999972,59.0
36.0,7,38.0,163,4.01,15.5,0.5,0.0,0.0,16.3,0.3000000000000007,18.066666666666663
38.0,42,39.0,162,5.72,18.5,0.5,0.0,5.79,27.04,2.25,17.16666666666663
40.0,75,42.0,142,2.99,13.0,0.5,0.0,1.38,15.18,0.3000000000000007,16.866666666666674
39.0,36,41.0,97,3.33,14.0,0.5,0.0,0.0,14.8,0.3000000000000007,18.01666666666665
41.0,97,42.0,211,2.77,12.0,0.5,0.0,2.56,15.36,0.2999999999999989,13.183333333333337
36.0,97,37.0,97,1.1,5.5,0.5,0.0,0.0,6.3,0.2999999999999998,4.166666666666629
40.0,97,42.0,225,2.0,10.0,0.5,0.0,0.0,10.8,0.3000000000000007,13.933333333333337
36.0,7,37.0,7,1.97,10.0,0.5,0.0,2.16,12.96,0.3000000000000007,11.75
38.0,7,39.0,223,2.17,10.5,0.5,0.0,0.0,11.3,0.3000000000000007,11.833333333333314
41.0,7,42.0,146,0.82,6.0,0.5,0.0,1.36,8.16,0.2999999999999998,7.350000000000023
36.0,33,37.0,33,0.69,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,2.8666666666666174
37.0,33,39.0,230,5.87,20.0,0.5,0.0,2.0,22.8,0.3000000000000007,20.366666666666674
41.0,33,44.0,137,6.18,24.0,0.5,0.0,0.0,24.8,0.3000000000000007,28.566666666666663
38.0,66,40.0,230,5.23,18.0,0.5,0.0,3.76,22.56,0.3000000000000007,20.41666666666663
39.0,49,42.0,26,4.64,18.5,0.5,0.0,0.0,19.3,0.3000000000000007,27.133333333333326
36.0,74,37.0,166,1.88,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,8.399999999999977
38.0,74,39.0,75,1.47,7.5,0.5,0.0,1.66,9.96,0.3000000000000007,8.533333333333303
40.0,75,41.0,42,3.02,11.0,0.5,0.0,0.0,11.8,0.3000000000000007,11.066666666666663
37.0,244,41.0,132,20.46,54.5,0.5,5.76,12.21,73.27,0.2999999999999972,36.9666666666667
40.0,7,40.0,7,0.56,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,4.0
36.0,74,38.0,161,4.3,16.5,0.5,0.0,2.0,19.3,0.3000000000000007,19.5
39.0,223,41.0,237,5.2,17.0,0.5,0.0,1.0,18.8,0.3000000000000007,17.98333333333335
40.0,225,41.0,177,1.52,9.0,0.5,0.0,0.0,9.8,0.3000000000000007,11.75
41.0,145,43.0,140,3.4,12.5,0.5,0.0,2.0,17.25,2.25,15.0
36.0,25,39.0,14,5.05,20.5,0.5,0.0,0.0,21.3,0.3000000000000007,24.466666666666697
39.0,95,40.0,95,0.9,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,3.5833333333333144
41.0,95,43.0,132,7.31,22.0,0.5,0.0,0.0,22.8,0.3000000000000007,18.58333333333337
37.0,260,40.0,244,9.56,29.0,0.5,5.76,10.67,46.23,0.2999999999999972,22.94999999999999
41.0,42,43.0,244,1.9,10.5,0.5,0.0,2.26,13.56,0.3000000000000007,14.883333333333326
39.0,42,41.0,164,5.62,18.5,0.5,0.0,0.0,19.3,0.3000000000000007,20.68333333333328
37.0,52,39.0,17,2.86,13.0,0.5,0.0,0.0,13.8,0.3000000000000007,14.850000000000023
39.0,95,40.0,121,2.05,9.0,0.5,0.0,0.0,9.8,0.3000000000000007,10.050000000000011
42.0,25,42.0,49,0.83,5.5,0.5,0.0,0.0,6.3,0.2999999999999998,5.466666666666697
40.0,188,44.0,108,7.55,31.5,0.5,0.0,0.0,32.3,0.2999999999999972,46.116666666666674
37.0,223,37.0,138,2.74,10.0,0.5,0.0,0.0,10.8,0.3000000000000007,6.5
41.0,264,41.0,7,0.02,10.0,0.0,0.0,2.0,12.0,0.0,0.03333333333335986
39.0,74,40.0,166,2.04,10.0,0.5,0.0,0.0,10.8,0.3000000000000007,11.75
37.0,75,38.0,163,3.27,11.5,0.5,0.0,0.0,12.3,0.3000000000000007,9.983333333333348
40.0,75,41.0,126,4.5,15.5,0.5,0.0,0.0,16.3,0.3000000000000007,14.900000000000034
36.0,24,37.0,152,1.51,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,7.5
38.0,74,39.0,75,1.46,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,6.083333333333371
39.0,43,40.0,262,1.76,8.0,0.5,0.0,1.2,10.0,0.3000000000000007,8.28333333333336
42.0,41,43.0,42,0.6,6.0,0.5,0.0,0.0,6.8,0.2999999999999998,6.650000000000034
38.0,63,38.0,63,0.22,3.0,0.5,0.0,0.0,3.8,0.2999999999999998,0.716666666666697
35.0,75,36.0,75,0.45,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,3.6333333333333826
37.0,75,37.0,41,0.92,5.5,0.5,0.0,1.0,7.3,0.2999999999999998,5.333333333333371
39.0,74,40.0,236,1.9,9.0,0.5,0.0,0.0,9.8,0.3000000000000007,10.583333333333314
41.0,82,42.0,138,2.75,11.5,0.5,0.0,3.08,15.38,0.3000000000000007,13.366666666666674
41.0,108,44.0,181,6.83,23.0,0.5,0.0,0.0,23.8,0.3000000000000007,28.399999999999977
37.0,75,38.0,238,1.76,9.5,0.5,0.0,0.0,10.3,0.3000000000000007,10.96666666666664
39.0,41,40.0,42,1.72,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,8.25
40.0,42,40.0,42,0.89,5.0,0.5,0.0,0.0,5.8,0.2999999999999998,3.4833333333333485
41.0,74,43.0,143,4.04,15.0,0.5,0.0,1.2,17.0,0.3000000000000007,18.350000000000023
41.0,35,46.0,88,8.5,32.0,0.5,0.0,0.0,32.8,0.2999999999999972,47.16666666666663
39.0,179,42.0,143,4.83,19.0,0.5,0.0,3.96,23.76,0.3000000000000007,27.16666666666663
39.0,17,43.0,75,10.2,34.5,0.5,0.0,0.0,35.3,0.2999999999999972,47.44999999999999
39.0,225,41.0,97,3.02,13.5,0.5,0.0,5.0,19.3,0.3000000000000007,17.566666666666663
38.0,97,39.0,181,2.1,10.5,0.5,0.0,0.0,11.3,0.3000000000000007,13.266666666666652
37.0,205,39.0,121,3.96,17.5,0.5,0.0,0.0,18.3,0.3000000000000007,24.05000000000001
38.0,75,40.0,161,3.2,12.5,0.5,0.0,0.0,13.3,0.3000000000000007,13.766666666666652
39.0,52,39.0,33,0.57,4.0,0.5,0.0,1.44,6.24,0.3000000000000007,2.900000000000034
36.0,121,38.0,82,4.8,18.5,0.5,0.0,0.0,19.3,0.3000000000000007,23.44999999999999
41.0,179,44.0,100,5.4,20.0,0.5,0.0,2.0,22.8,0.3000000000000007,25.433333333333337
36.0,95,37.0,95,1.8,10.0,0.5,0.0,0.0,10.8,0.3000000000000007,12.849999999999966
37.0,145,38.0,170,2.9,11.5,0.5,5.76,3.61,21.67,0.30000000000000426,14.116666666666674
39.0,17,39.0,225,0.62,5.0,0.5,0.0,0.0,5.8,0.2999999999999998,4.683333333333337
37.0,82,38.0,260,1.42,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,10.283333333333303
41.0,82,42.0,129,1.04,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,11.166666666666686
40.0,82,41.0,92,2.4,9.5,0.5,0.0,0.0,10.3,0.3000000000000007,9.800000000000011
38.0,74,39.0,43,1.37,6.0,0.5,0.0,2.04,8.84,0.3000000000000007,4.56666666666672
39.0,74,40.0,75,1.4,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,7.699999999999989
41.0,74,43.0,236,2.08,9.5,0.5,0.0,0.0,10.3,0.3000000000000007,11.833333333333371
40.0,25,42.0,231,3.4,13.5,0.5,0.0,2.0,16.3,0.3000000000000007,15.966666666666697
41.0,82,45.0,132,11.68,33.5,0.5,0.0,5.0,39.3,0.2999999999999972,35.43333333333334
37.0,75,38.0,163,3.4,13.0,0.5,0.0,2.75,16.55,0.3000000000000007,15.333333333333314
41.0,75,41.0,263,0.6,6.0,0.5,0.0,0.0,6.8,0.2999999999999998,7.0166666666666515
37.0,66,38.0,228,6.62,20.0,0.5,0.0,0.0,20.8,0.3000000000000007,14.449999999999989
40.0,25,41.0,33,1.27,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,5.21666666666664
41.0,66,42.0,33,0.96,5.5,0.5,0.0,1.26,7.56,0.2999999999999998,4.983333333333292
42.0,97,43.0,37,2.2,11.5,0.5,0.0,0.0,12.3,0.3000000000000007,15.866666666666674
37.0,74,40.0,161,4.06,17.5,0.5,0.0,5.49,23.79,0.2999999999999972,21.76666666666665
36.0,226,37.0,194,7.96,23.0,0.5,5.76,8.87,38.43,0.30000000000000426,18.683333333333337
37.0,226,37.0,112,1.88,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,6.199999999999989
40.0,40,41.0,52,0.74,5.5,0.5,0.0,0.0,6.3,0.2999999999999998,6.100000000000023
39.0,145,40.0,141,3.11,11.5,0.5,0.0,2.46,14.76,0.2999999999999989,13.150000000000034
36.0,74,37.0,264,1.44,7.0,0.5,0.0,1.56,9.36,0.2999999999999989,8.0
38.0,74,39.0,75,1.44,7.0,0.5,0.0,1.56,9.36,0.2999999999999989,7.449999999999989
40.0,74,41.0,75,1.43,7.0,0.5,0.0,2.34,10.14,0.3000000000000007,6.9833333333333485
41.0,75,41.0,43,0.48,4.0,0.5,0.0,0.0,4.8,0.2999999999999998,3.283333333333303
38.0,74,40.0,119,3.01,16.5,0.5,0.0,0.0,17.3,0.3000000000000007,23.399999999999977
36.0,74,36.0,74,0.04,2.5,0.5,0.0,0.0,3.3,0.2999999999999998,0.8333333333333712
36.0,92,37.0,53,1.31,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,8.200000000000045
38.0,92,39.0,171,1.56,8.5,0.5,0.0,0.0,9.3,0.3000000000000007,9.600000000000023
39.0,56,40.0,95,1.84,10.0,0.5,0.0,0.0,10.8,0.3000000000000007,12.050000000000011
41.0,196,41.0,82,0.74,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,3.5
40.0,75,42.0,238,2.14,10.5,0.5,0.0,0.0,11.3,0.3000000000000007,14.300000000000011
36.0,247,36.0,247,0.7,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,2.4833333333332916
39.0,74,40.0,152,1.7,8.5,0.5,0.0,0.0,9.3,0.3000000000000007,10.299999999999955
38.0,75,39.0,24,1.4,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,6.283333333333303
36.0,43,36.0,237,2.33,8.0,0.5,0.0,1.0,9.8,0.3000000000000007,6.100000000000023
41.0,41,42.0,166,1.3,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,8.866666666666674
36.0,74,36.0,41,0.6,4.0,0.5,0.0,1.8,6.6,0.2999999999999998,1.8666666666666742
37.0,41,41.0,143,7.3,7.0,0.5,0.0,0.0,7.5,0.0,44.7166666666667
41.0,127,43.0,100,10.39,35.0,0.0,0.0,0.0,35.0,0.0,19.650000000000034
37.0,129,38.0,83,1.43,9.0,0.5,0.0,0.0,9.8,0.3000000000000007,10.46666666666664
38.0,83,39.0,179,2.98,11.5,0.5,0.0,0.0,12.3,0.3000000000000007,10.25
39.0,7,41.0,129,2.4,11.0,0.5,0.0,0.0,11.8,0.3000000000000007,14.033333333333303
41.0,183,42.0,184,0.01,2.5,0.5,0.0,0.0,3.3,0.2999999999999998,0.283333333333303
38.0,74,40.0,239,3.17,14.0,0.5,0.0,0.0,14.8,0.3000000000000007,17.899999999999977
38.0,136,39.0,250,4.52,15.0,0.5,0.0,0.0,15.8,0.3000000000000007,12.333333333333314
41.0,82,44.0,263,7.4,24.5,0.5,0.0,0.0,25.3,0.3000000000000007,35.76666666666665
36.0,41,39.0,125,7.46,24.5,0.5,0.0,6.32,31.62,0.3000000000000007,24.19999999999999
37.0,159,43.0,26,21.82,64.0,0.5,5.76,0.0,70.56,0.2999999999999972,57.7833333333333
39.0,25,40.0,87,2.81,11.0,0.5,0.0,2.36,16.11,2.25,11.71666666666664
36.0,92,36.0,53,1.34,6.0,0.5,0.0,1.0,7.8,0.2999999999999998,4.566666666666663
37.0,248,38.0,242,2.1,10.0,0.0,0.0,0.0,10.0,0.0,10.616666666666674
36.0,129,37.0,260,1.33,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,5.416666666666629
39.0,223,39.0,223,0.85,5.0,0.5,0.0,0.0,5.8,0.2999999999999998,4.21666666666664
37.0,168,38.0,168,0.52,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,4.149999999999977
36.0,7,37.0,226,1.6,7.0,0.5,0.0,0.0,7.8,0.2999999999999998,8.100000000000023
39.0,7,40.0,7,0.83,5.0,0.5,0.0,0.0,5.8,0.2999999999999998,5.4833333333333485
38.0,41,38.0,41,0.71,5.0,0.5,0.0,0.0,5.8,0.2999999999999998,3.9166666666666288
42.0,75,44.0,161,2.76,12.0,0.5,0.0,1.92,14.72,0.3000000000000007,16.28333333333336
37.0,260,39.0,140,3.9,14.0,0.5,0.0,0.0,14.8,0.3000000000000007,16.41666666666663
38.0,75,40.0,151,1.59,10.0,0.5,0.0,0.0,10.8,0.3000000000000007,12.883333333333326
41.0,75,42.0,42,2.32,9.0,0.5,0.0,0.0,9.8,0.3000000000000007,10.96666666666664
37.0,243,39.0,140,7.08,21.5,0.5,0.0,0.0,22.3,0.3000000000000007,17.866666666666674
37.0,116,38.0,238,3.65,12.5,0.5,0.0,2.66,15.96,0.3000000000000007,9.583333333333371
40.0,116,41.0,244,1.04,7.0,0.5,0.0,1.95,9.75,0.3000000000000007,8.366666666666674
38.0,56,44.0,117,17.14,68.5,0.5,0.0,0.0,69.3,0.2999999999999972,56.01666666666665
46.0,97,48.0,225,2.84,13.5,0.5,0.0,0.0,14.3,0.3000000000000007,19.316666666666663
42.0,91,50.0,244,22.19,68.5,0.5,0.0,0.0,69.3,0.2999999999999972,81.91666666666663
43.0,42,43.0,41,0.62,4.0,0.5,0.0,0.0,4.8,0.2999999999999998,2.2333333333332916
47.0,10,53.0,226,13.4,43.5,0.5,0.0,0.0,44.3,0.2999999999999972,56.599999999999966
44.0,52,46.0,162,6.99,21.5,0.5,0.0,4.46,26.76,0.3000000000000007,20.349999999999966
44.0,74,44.0,74,0.53,4.0,0.5,0.0,0.0,4.8,0.2999999999999998,2.8000000000000114
43.0,7,43.0,223,0.86,6.0,0.5,0.0,0.0,6.8,0.2999999999999998,6.149999999999977
47.0,254,50.0,47,6.01,22.5,0.5,0.0,0.0,23.3,0.3000000000000007,30.116666666666674
45.0,61,46.0,177,1.6,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,9.683333333333337
43.0,97,44.0,225,2.33,12.0,0.5,0.0,5.2,18.0,0.3000000000000007,16.599999999999966
48.0,97,49.0,65,1.05,8.5,0.5,0.0,1.86,11.16,0.3000000000000007,11.683333333333337
46.0,226,47.0,226,1.56,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,10.183333333333337
47.0,74,48.0,75,1.47,7.0,0.5,0.0,1.95,9.75,0.3000000000000007,8.199999999999989
45.0,74,47.0,244,3.08,14.5,0.5,0.0,4.0,19.3,0.3000000000000007,21.916666666666686
43.0,181,45.0,144,4.7,17.0,0.5,0.0,0.0,17.8,0.3000000000000007,20.83333333333337
45.0,97,45.0,97,0.8,5.5,0.5,0.0,1.26,9.51,2.25,5.350000000000023
46.0,97,47.0,17,2.32,10.5,0.5,0.0,0.0,11.3,0.3000000000000007,13.516666666666652
44.0,55,49.0,25,12.6,38.0,0.5,0.0,0.0,38.8,0.2999999999999972,40.69999999999999
45.0,116,47.0,241,5.64,18.5,0.5,0.0,0.0,19.3,0.3000000000000007,19.616666666666674
45.0,243,46.0,244,1.33,8.0,0.5,0.0,1.76,12.51,2.25,10.533333333333303
47.0,41,47.0,75,0.62,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,3.75
42.0,75,42.0,263,1.27,6.0,0.5,0.0,0.0,6.8,0.2999999999999998,6.166666666666686
43.0,75,44.0,41,0.9,8.0,0.0,0.0,0.0,8.0,0.0,6.083333333333371
45.0,74,45.0,74,0.57,4.0,0.5,0.0,0.0,4.8,0.2999999999999998,3.4499999999999886
47.0,89,49.0,188,1.61,9.5,0.5,0.0,0.0,10.3,0.3000000000000007,13.849999999999966
44.0,40,45.0,228,2.78,13.0,0.5,0.0,0.0,13.8,0.3000000000000007,15.549999999999955
47.0,181,47.0,181,0.44,4.5,0.5,0.0,1.32,6.62,0.2999999999999998,3.8000000000000114
31.0,74,32.0,141,2.25,12.0,0.5,0.0,0.0,12.8,0.3000000000000007,16.616666666666617
42.0,223,42.0,223,1.3,6.0,0.5,0.0,0.0,6.8,0.2999999999999998,4.916666666666629
43.0,223,45.0,112,6.0,20.0,0.5,0.0,0.0,20.8,0.3000000000000007,22.633333333333326
42.0,69,45.0,136,4.03,18.5,0.5,0.0,0.0,19.3,0.3000000000000007,25.73333333333335
45.0,166,46.0,141,3.3,14.0,0.5,0.0,2.95,17.75,0.3000000000000007,18.33333333333337
42.0,152,44.0,170,6.1,30.0,0.0,0.0,0.0,30.0,0.0,20.433333333333337
47.0,21,50.0,181,8.93,27.5,0.5,0.0,0.0,28.3,0.3000000000000007,30.033333333333303
42.0,129,43.0,138,4.0,13.5,0.5,0.0,2.85,17.15,0.2999999999999972,13.78333333333336
42.0,74,44.0,94,5.67,17.5,0.5,0.0,0.0,18.3,0.3000000000000007,16.116666666666674
44.0,94,45.0,235,0.84,5.5,0.5,0.0,0.0,6.3,0.2999999999999998,6.350000000000023
43.0,75,44.0,166,2.4,11.5,0.5,0.0,0.7,13.0,0.3000000000000007,15.666666666666629
43.0,95,45.0,121,2.55,11.0,0.5,0.0,0.0,11.8,0.3000000000000007,12.349999999999966
45.0,235,46.0,69,2.4,10.5,0.5,0.0,1.7,13.0,0.3000000000000007,14.0
43.0,42,44.0,42,0.9,5.5,0.5,0.0,0.0,6.3,0.2999999999999998,5.449999999999989
46.0,75,47.0,237,2.0,9.5,0.5,0.0,1.0,11.3,0.3000000000000007,13.199999999999989
44.0,74,45.0,75,1.15,8.0,0.5,0.0,0.0,8.8,0.3000000000000007,10.233333333333348
48.0,244,50.0,244,1.53,13.5,0.5,0.0,2.86,19.11,2.25,21.28333333333336
43.0,210,44.0,150,1.3,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,10.566666666666663
42.0,7,42.0,7,0.4,3.5,0.5,0.0,0.0,4.3,0.2999999999999998,2.3000000000000114
44.0,183,46.0,185,3.08,13.0,0.5,0.0,0.0,13.8,0.3000000000000007,16.44999999999999
45.0,82,46.0,70,2.98,12.5,0.5,0.0,0.0,13.3,0.3000000000000007,14.0
43.0,260,43.0,7,1.11,6.0,0.5,0.0,0.0,6.8,0.2999999999999998,6.433333333333337
44.0,260,45.0,260,0.94,6.0,0.5,0.0,1.7,8.5,0.3000000000000007,6.0166666666666515
47.0,260,48.0,226,0.9,7.0,0.5,0.0,0.0,7.8,0.2999999999999998,8.28333333333336
42.0,75,43.0,41,0.46,4.0,0.5,0.0,0.0,4.8,0.2999999999999998,3.1666666666666856
44.0,166,44.0,166,0.83,5.0,0.5,0.0,1.74,7.54,0.2999999999999998,4.716666666666697
44.0,42,45.0,42,0.8,5.5,0.5,0.0,0.0,6.3,0.2999999999999998,5.9500000000000455
47.0,152,52.0,88,11.08,37.5,0.5,0.0,0.0,38.3,0.2999999999999972,47.2833333333333
46.0,243,47.0,243,0.99,6.0,0.5,0.0,0.0,6.8,0.2999999999999998,6.849999999999966
42.0,244,42.0,244,0.5,4.5,0.5,0.0,1.0,6.3,0.2999999999999998,4.2666666666666515
42.0,197,43.0,134,1.59,7.5,0.5,0.0,0.0,8.3,0.3000000000000007,9.049999999999955
43.0,65,46.0,162,4.67,18.5,0.5,0.0,3.0,22.3,0.3000000000000007,24.866666666666674
47.0,42,49.0,263,2.9,12.5,0.5,0.0,0.0,13.3,0.3000000000000007,15.949999999999989
45.0,145,45.0,145,0.55,4.0,0.5,0.0,0.7,5.5,0.2999999999999998,3.400000000000034
45.0,82,46.0,56,2.0,9.0,0.5,0.0,0.0,9.8,0.3000000000000007,11.5
43.0,147,44.0,78,1.95,10.0,0.5,0.0,0.0,10.8,0.3000000000000007,12.583333333333371
46.0,167,48.0,174,3.54,16.0,0.5,0.0,0.0,16.8,0.3000000000000007,23.68333333333328
46.0,7,46.0,7,0.84,5.0,0.5,0.0,0.0,5.8,0.2999999999999998,5.349999999999966
44.0,35,47.0,25,4.68,20.5,0.5,0.0,0.0,21.3,0.3000000000000007,31.566666666666663
43.0,17,44.0,36,1.97,11.0,0.5,0.0,0.0,11.8,0.3000000000000007,15.0
43.0,74,43.0,75,1.29,6.5,0.5,0.0,1.82,9.12,0.2999999999999989,6.75
44.0,75,45.0,74,1.27,7.0,0.5,0.0,0.0,7.8,0.2999999999999998,7.333333333333371
45.0,74,45.0,74,0.53,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,3.8833333333333826
46.0,74,47.0,42,0.9,6.5,0.5,0.0,0.0,7.3,0.2999999999999998,7.53333333333336
47.0,42,49.0,41,1.46,9.0,0.5,0.0,0.0,9.8,0.3000000000000007,12.066666666666663
46.0,74,47.0,236,2.49,11.0,0.5,0.0,3.54,15.34,0.3000000000000007,14.199999999999989
48.0,75,48.0,75,0.6,4.5,0.5,0.0,0.0,5.3,0.2999999999999998,4.46666666666664
47.0,250,48.0,182,1.2,6.5,0.5,0.0,1.45,8.75,0.3000000000000007,7.583333333333371
43.0,43,44.0,75,0.97,6.0,0.5,0.0,0.0,6.8,0.2999999999999998,6.383333333333383
44.0,75,45.0,166,2.07,9.0,0.5,0.0,0.0,9.8,0.3000000000000007,11.416666666666629
47.0,75,48.0,161,2.99,13.0,0.5,0.0,2.76,16.56,0.3000000000000007,17.68333333333328
47.0,42,48.0,42,0.75,5.5,0.5,0.0,4.0,10.3,0.3000000000000007,6.350000000000023
43.0,116,44.0,238,2.8,10.0,0.5,0.0,1.0,11.8,0.3000000000000007,9.100000000000023
44.0,43,46.0,48,3.51,13.5,0.5,0.0,0.5,14.8,0.3000000000000007,17.616666666666617
44.0,91,48.0,65,6.78,28.0,0.5,0.0,0.0,28.8,0.3000000000000007,43.83333333333337
46.0,66,48.0,90,3.78,15.0,0.5,0.0,3.16,18.96,0.3000000000000007,19.883333333333326
42.0,75,43.0,75,0.57,5.0,0.5,0.0,0.0,5.8,0.2999999999999998,5.599999999999966
