pickup_t,pickup_location_id,dropoff_t,dropoff_location_id,trip_distance,fare_amount,mta_tax,tolls_amount,tip_amount,total_amount,extra,trip_time
107.0,116,108.0,116,0.8,7.5,0.5,0.0,0.0,9.3,1.3000000000000007,9.833333333333485
102.0,41,103.0,239,3.19,12.5,0.5,0.0,2.86,17.16,1.3000000000000007,14.783333333333303
105.0,166,106.0,41,1.09,6.5,0.5,0.0,0.0,8.3,1.3000000000000007,6.5499999999999545
106.0,166,108.0,42,2.16,10.0,0.5,0.0,0.0,11.8,1.3000000000000007,11.700000000000045
102.0,75,104.0,237,1.39,11.0,0.5,0.0,0.0,12.8,1.3000000000000007,15.816666666666833
105.0,75,106.0,236,1.25,7.5,0.5,0.0,0.0,9.3,1.3000000000000007,8.86666666666656
107.0,43,108.0,24,1.33,6.0,0.5,0.0,1.56,9.36,1.299999999999999,4.71666666666647
105.0,42,107.0,236,4.72,16.5,0.5,0.0,0.0,18.3,1.3000000000000007,18.583333333333258
107.0,70,109.0,82,1.3,10.0,0.5,0.0,0.0,11.8,1.3000000000000007,13.916666666666742
105.0,97,106.0,17,1.54,9.0,0.5,0.0,1.5,12.3,1.3000000000000007,12.099999999999909
103.0,223,105.0,7,1.7,9.5,0.5,0.0,0.0,11.3,1.3000000000000007,11.683333333333167
107.0,223,109.0,7,1.49,9.0,0.5,0.0,2.16,12.96,1.3000000000000007,11.36666666666656
102.0,41,102.0,41,0.0,4.0,0.5,0.0,0.0,5.8,1.2999999999999998,3.216666666666697
103.0,43,105.0,140,0.0,10.0,0.5,0.0,0.0,11.8,1.3000000000000007,15.783333333333303
106.0,75,107.0,41,0.0,4.5,0.5,0.0,1.26,7.56,1.2999999999999998,4.5833333333332575
102.0,166,102.0,41,0.38,4.0,0.5,0.0,0.0,5.8,1.2999999999999998,3.6166666666665606
103.0,41,103.0,42,1.74,7.5,0.5,0.0,0.0,9.3,1.3000000000000007,7.783333333333303
104.0,42,105.0,41,1.62,9.5,0.5,0.0,0.0,11.3,1.3000000000000007,11.38333333333344
105.0,41,106.0,41,0.7,5.0,0.5,0.0,0.0,6.8,1.2999999999999998,4.4833333333333485
105.0,167,108.0,235,3.51,20.5,0.5,0.0,0.0,22.3,1.3000000000000007,31.216666666666697
106.0,75,110.0,234,4.53,26.5,0.5,0.0,4.24,32.54,1.2999999999999972,42.59999999999991
103.0,7,104.0,129,1.77,9.5,0.5,0.0,0.0,11.3,1.3000000000000007,12.36666666666656
105.0,260,107.0,7,2.6,13.5,0.5,0.0,2.08,17.38,1.3000000000000007,19.5
107.0,179,107.0,7,0.38,3.5,0.5,0.0,0.0,5.3,1.2999999999999998,1.5666666666668334
102.0,181,103.0,25,1.59,8.0,0.5,0.0,0.0,9.8,1.3000000000000007,10.183333333333394
105.0,181,106.0,33,2.43,12.5,0.5,0.0,5.0,19.3,1.3000000000000007,17.51666666666665
108.0,181,108.0,181,1.16,7.0,0.5,0.0,0.0,8.8,1.3000000000000007,7.116666666666788
104.0,7,105.0,223,1.06,8.0,0.5,0.0,0.0,9.8,1.3000000000000007,10.25
106.0,7,107.0,223,0.41,5.5,0.5,0.0,0.0,7.3,1.2999999999999998,5.9500000000000455
104.0,82,105.0,82,1.27,7.5,0.5,0.0,0.0,9.3,1.3000000000000007,8.566666666666833
106.0,82,107.0,160,1.0,7.5,0.5,0.0,0.0,9.3,1.3000000000000007,9.533333333333303
103.0,97,104.0,33,1.49,8.0,0.5,0.0,1.96,11.76,1.299999999999999,9.783333333333303
105.0,33,106.0,195,2.17,12.0,0.5,0.0,2.76,16.56,1.299999999999999,16.533333333333303
107.0,52,109.0,228,2.47,11.0,0.5,0.0,3.2,16.0,1.3000000000000007,13.816666666666606
102.0,33,103.0,97,0.63,6.0,0.5,0.0,0.0,7.8,1.2999999999999998,6.366666666666561
104.0,66,106.0,249,3.1,14.5,0.5,0.0,3.26,19.56,1.3000000000000007,19.116666666666788
102.0,37,105.0,17,1.06,16.0,0.5,0.0,0.0,17.8,1.3000000000000007,27.316666666666833
103.0,95,104.0,95,1.11,7.5,0.5,0.0,1.86,11.16,1.3000000000000007,9.333333333333485
107.0,95,109.0,135,2.33,15.0,0.5,0.0,0.0,16.8,1.3000000000000007,23.149999999999864
102.0,17,103.0,17,0.88,5.0,0.5,0.0,0.0,6.8,1.2999999999999998,4.683333333333394
102.0,7,103.0,179,1.07,7.0,0.5,0.0,0.0,8.8,1.3000000000000007,7.849999999999909
104.0,7,104.0,7,0.5,4.0,0.5,0.0,0.0,5.8,1.2999999999999998,3.0
105.0,7,106.0,7,0.55,4.0,0.5,0.0,0.0,5.8,1.2999999999999998,3.316666666666606
107.0,7,109.0,129,2.38,12.0,0.5,0.0,0.0,13.8,1.3000000000000007,16.283333333333303
102.0,25,103.0,181,1.32,6.5,0.5,0.0,1.66,9.96,1.3000000000000007,5.783333333333303
104.0,25,106.0,137,6.0,20.0,0.5,0.0,2.0,23.8,1.3000000000000007,20.816666666666833
101.0,63,106.0,217,4.9,30.0,0.5,0.0,0.0,31.8,1.3000000000000007,49.700000000000045
102.0,78,105.0,75,7.78,30.0,0.5,5.76,0.0,37.56,1.3000000000000045,36.05000000000007
106.0,75,107.0,41,1.12,8.0,0.5,0.0,0.0,9.8,1.3000000000000007,9.083333333333485
106.0,226,107.0,7,1.57,10.5,0.5,0.0,1.5,13.8,1.3000000000000007,14.833333333333485
103.0,75,104.0,74,1.11,6.5,0.5,0.0,0.0,8.3,1.3000000000000007,7.0166666666666515
107.0,75,107.0,237,1.36,7.0,0.5,0.0,1.76,10.56,1.3000000000000007,7.616666666666788
102.0,42,102.0,166,0.52,4.5,0.5,0.0,2.8,9.1,1.2999999999999998,4.2999999999999545
105.0,166,105.0,166,0.47,4.0,0.5,0.0,1.16,6.96,1.2999999999999998,2.283333333333303
107.0,75,108.0,239,1.87,8.5,0.5,0.0,0.0,10.3,1.3000000000000007,9.300000000000182
102.0,49,103.0,97,1.54,7.5,0.5,0.0,1.86,11.16,1.3000000000000007,8.833333333333485
104.0,122,105.0,191,1.24,8.5,0.5,0.0,0.0,10.3,1.3000000000000007,10.966666666666697
103.0,166,107.0,162,5.08,24.0,0.5,0.0,6.45,32.25,1.3000000000000007,35.68333333333317
104.0,65,105.0,49,1.68,10.5,0.5,0.0,2.5,14.8,1.3000000000000007,14.483333333333348
107.0,65,115.0,60,17.05,56.0,0.5,0.0,0.0,57.8,1.2999999999999972,76.38333333333321
103.0,33,104.0,66,0.89,6.5,0.5,0.0,1.66,9.96,1.3000000000000007,7.433333333333394
104.0,66,105.0,49,1.99,10.0,0.5,0.0,0.0,11.8,1.3000000000000007,11.599999999999909
106.0,97,110.0,246,5.78,27.0,0.5,0.0,0.0,28.8,1.3000000000000007,37.5
103.0,129,104.0,129,1.08,7.0,0.5,0.0,0.0,8.8,1.3000000000000007,8.883333333333212
105.0,129,107.0,226,1.85,13.0,0.5,0.0,0.0,14.8,1.3000000000000007,20.549999999999955
105.0,181,107.0,49,2.2,14.5,0.5,0.0,0.0,16.3,1.3000000000000007,22.38333333333344
102.0,129,103.0,83,0.89,7.5,0.5,0.0,0.0,9.3,1.3000000000000007,9.63333333333344
103.0,95,105.0,121,2.38,14.0,0.5,0.0,0.0,15.8,1.3000000000000007,19.799999999999955
107.0,95,108.0,95,0.69,5.0,0.5,0.0,0.0,6.8,1.2999999999999998,4.400000000000091
106.0,130,114.0,132,16.7,62.5,0.5,0.0,0.0,64.3,1.2999999999999972,79.71666666666647
103.0,260,106.0,82,2.58,15.0,0.5,0.0,0.0,16.8,1.3000000000000007,23.450000000000045
107.0,82,109.0,160,2.54,12.0,0.5,0.0,2.0,15.8,1.3000000000000007,17.51666666666665
107.0,228,108.0,181,1.84,9.0,0.5,0.0,2.16,14.91,3.25,10.433333333333394
107.0,83,108.0,82,1.99,11.0,0.5,0.0,0.0,12.8,1.3000000000000007,16.333333333333258
103.0,33,103.0,65,0.31,4.0,0.5,0.0,0.0,5.8,1.2999999999999998,2.966666666666697
105.0,33,106.0,40,1.1,6.5,0.5,0.0,0.0,8.3,1.3000000000000007,7.099999999999909
107.0,33,108.0,33,0.33,4.0,0.5,0.0,0.0,5.8,1.2999999999999998,3.566666666666606
108.0,33,109.0,49,2.26,10.5,0.5,0.0,3.69,15.99,1.3000000000000007,12.683333333333394
104.0,74,105.0,41,1.76,9.0,0.5,0.0,0.0,10.8,1.3000000000000007,11.13333333333344
107.0,166,108.0,41,1.32,8.0,0.5,0.0,0.0,9.8,1.3000000000000007,9.933333333333394
105.0,129,105.0,83,0.69,5.0,0.5,0.0,0.0,6.8,1.2999999999999998,5.133333333333439
103.0,82,105.0,160,1.88,13.0,0.5,0.0,0.0,14.8,1.3000000000000007,20.283333333333303
102.0,75,102.0,75,0.1,2.5,0.5,0.0,0.0,4.3,1.2999999999999998,0.7166666666665833
104.0,74,105.0,263,2.3,12.5,0.5,0.0,0.0,14.3,1.3000000000000007,17.59999999999991
106.0,263,111.0,228,11.9,41.0,0.5,0.0,10.7,53.5,1.2999999999999972,57.566666666666606
106.0,33,107.0,66,1.2,7.5,0.5,0.0,0.0,9.3,1.3000000000000007,8.766666666666652
104.0,82,106.0,134,2.75,14.5,0.5,0.0,0.0,16.3,1.3000000000000007,20.316666666666606
105.0,181,107.0,89,2.6,12.0,0.5,0.0,2.2,16.0,1.3000000000000007,15.5
107.0,153,110.0,254,5.09,21.0,0.5,0.0,0.0,22.8,1.3000000000000007,26.549999999999955
105.0,223,106.0,223,0.76,4.5,0.5,0.0,1.89,8.19,1.2999999999999998,3.683333333333394
107.0,223,107.0,223,0.05,3.0,0.5,0.0,0.0,4.8,1.2999999999999998,1.6000000000001364
103.0,255,104.0,112,0.98,6.5,0.5,0.0,1.66,9.96,1.3000000000000007,7.283333333333303
105.0,255,106.0,112,0.95,6.0,0.5,0.0,1.0,8.8,1.3000000000000007,6.0499999999999545
107.0,255,107.0,256,0.72,6.0,0.5,0.0,0.78,8.58,1.2999999999999998,6.316666666666833
108.0,256,112.0,61,3.54,25.0,0.5,0.0,0.0,26.8,1.3000000000000007,42.33333333333326
103.0,244,108.0,236,5.8,28.5,0.5,0.0,7.55,37.85,1.3000000000000045,46.100000000000136
108.0,74,109.0,41,0.82,6.5,0.5,0.0,0.0,8.3,1.3000000000000007,7.149999999999864
104.0,83,108.0,80,4.88,23.5,0.5,0.0,0.0,25.3,1.3000000000000007,36.4666666666667
107.0,74,107.0,74,0.89,5.0,0.5,0.0,0.0,6.8,1.2999999999999998,4.0166666666666515
103.0,244,105.0,119,1.6,11.0,0.5,0.0,0.0,12.8,1.3000000000000007,15.799999999999955
102.0,244,106.0,136,0.0,19.5,0.5,0.0,0.0,21.3,1.3000000000000007,34.76666666666665
107.0,127,108.0,244,0.0,7.0,0.5,0.0,0.0,8.8,1.3000000000000007,9.916666666666515
104.0,244,106.0,24,3.3,15.5,0.5,0.0,0.0,17.3,1.3000000000000007,18.51666666666665
106.0,166,109.0,168,3.4,19.0,0.5,0.0,0.0,20.8,1.3000000000000007,29.78333333333353
106.0,74,106.0,74,0.7,5.0,0.5,0.0,0.0,6.8,1.2999999999999998,4.149999999999864
107.0,74,108.0,42,0.9,7.0,0.5,0.0,0.0,8.8,1.3000000000000007,8.666666666666742
103.0,41,104.0,74,1.12,7.5,0.5,0.0,0.0,9.3,1.3000000000000007,9.849999999999909
105.0,166,107.0,244,2.32,14.0,0.5,0.0,3.16,18.96,1.3000000000000007,21.200000000000045
107.0,116,109.0,166,1.69,10.0,0.5,0.0,1.75,13.55,1.3000000000000007,12.649999999999864
102.0,7,104.0,260,1.9,11.0,0.5,0.0,0.0,12.8,1.3000000000000007,14.483333333333348
105.0,75,105.0,74,1.56,7.0,0.5,0.0,0.0,8.8,1.3000000000000007,6.2333333333333485
106.0,74,106.0,41,0.82,6.0,0.5,0.0,1.56,9.36,1.299999999999999,6.933333333333394
106.0,41,108.0,116,1.46,11.0,0.5,0.0,0.0,12.8,1.3000000000000007,15.233333333333348
102.0,97,104.0,17,2.6,15.0,0.5,0.0,0.0,16.8,1.3000000000000007,22.166666666666515
104.0,41,106.0,116,1.87,11.0,0.5,0.0,0.0,12.8,1.3000000000000007,15.433333333333394
107.0,41,107.0,41,0.2,3.0,0.5,0.0,0.0,4.8,1.2999999999999998,1.3333333333332575
102.0,179,103.0,223,0.31,4.5,0.5,0.0,0.0,6.3,1.2999999999999998,4.566666666666606
104.0,223,105.0,129,1.78,9.5,0.5,0.0,0.0,11.3,1.3000000000000007,9.683333333333394
105.0,188,109.0,76,4.4,24.0,0.5,0.0,0.0,25.8,1.3000000000000007,37.83333333333326
107.0,131,108.0,130,1.25,9.0,0.5,0.0,0.0,10.8,1.3000000000000007,11.966666666666697
102.0,145,108.0,134,7.0,34.5,0.5,0.0,5.44,41.74,1.3000000000000045,55.933333333333394
104.0,65,107.0,137,5.74,20.0,0.5,0.0,5.45,27.25,1.3000000000000007,22.333333333333258
103.0,82,105.0,129,1.85,13.5,0.5,0.0,0.0,15.3,1.3000000000000007,20.700000000000045
105.0,82,106.0,83,0.54,4.5,0.5,0.0,0.5,6.8,1.2999999999999998,3.7166666666664696
106.0,82,107.0,82,0.76,5.0,0.5,0.0,0.0,6.8,1.2999999999999998,5.300000000000182
108.0,82,108.0,83,0.47,4.5,0.5,0.0,0.0,6.3,1.2999999999999998,3.933333333333394
106.0,74,107.0,42,1.03,6.0,0.5,0.0,0.0,7.8,1.2999999999999998,6.1666666666667425
102.0,226,103.0,260,1.42,7.5,0.5,0.0,0.0,9.3,1.3000000000000007,8.216666666666697
106.0,129,106.0,260,0.62,4.5,0.5,0.0,0.0,6.3,1.2999999999999998,3.5833333333332575
107.0,226,108.0,7,1.69,9.5,0.5,0.0,0.0,11.3,1.3000000000000007,11.266666666666652
104.0,134,107.0,264,2.6,18.0,0.5,0.0,0.0,18.8,0.3000000000000007,29.033333333333303
102.0,89,102.0,89,0.0,3.0,0.0,0.0,0.0,4.0,1.0,2.116666666666788
106.0,247,107.0,69,1.5,9.5,0.5,0.0,0.0,11.3,1.3000000000000007,13.150000000000091
107.0,174,108.0,220,5.22,17.5,0.5,0.0,3.86,23.16,1.3000000000000007,15.116666666666788
107.0,95,108.0,95,1.11,7.0,0.5,0.0,2.64,11.44,1.299999999999999,7.783333333333303
107.0,74,108.0,166,1.5,9.5,0.5,0.0,1.0,12.3,1.3000000000000007,12.966666666666697
104.0,42,105.0,41,1.35,8.5,0.5,0.0,2.06,12.36,1.299999999999999,10.566666666666606
105.0,41,106.0,41,0.69,5.5,0.5,0.0,1.82,9.12,1.299999999999999,5.533333333333303
106.0,41,107.0,74,0.77,6.0,0.5,0.0,0.0,7.8,1.2999999999999998,7.316666666666606
105.0,69,106.0,159,1.74,9.0,0.5,0.0,0.0,10.8,1.3000000000000007,11.733333333333348
108.0,168,111.0,235,4.22,21.5,0.5,0.0,0.0,23.3,1.3000000000000007,32.350000000000136
105.0,65,106.0,189,1.8,11.0,0.5,0.0,3.0,15.8,1.3000000000000007,14.799999999999955
105.0,65,114.0,175,15.0,54.5,0.5,0.0,8.45,64.75,1.2999999999999972,85.84999999999991
103.0,159,103.0,168,0.56,4.5,0.5,0.0,1.26,7.56,1.2999999999999998,3.599999999999909
105.0,74,106.0,74,0.95,6.0,0.5,0.0,0.0,7.8,1.2999999999999998,5.883333333333212
106.0,74,107.0,41,0.94,7.0,0.5,0.0,1.76,10.56,1.3000000000000007,9.0
106.0,65,107.0,97,0.49,4.0,0.5,0.0,0.0,5.8,1.2999999999999998,2.5166666666666515
108.0,65,108.0,33,0.59,5.5,0.5,0.0,0.0,7.3,1.2999999999999998,6.0833333333332575
104.0,130,106.0,215,1.38,9.0,0.5,0.0,0.0,10.8,1.3000000000000007,12.0
107.0,130,109.0,205,3.03,15.5,0.5,0.0,0.0,17.3,1.3000000000000007,21.98333333333335
102.0,65,104.0,255,3.65,16.0,0.5,0.0,2.0,19.8,1.3000000000000007,21.59999999999991
102.0,65,103.0,25,0.65,5.5,0.5,0.0,1.46,8.76,1.2999999999999998,5.900000000000091
104.0,65,111.0,242,15.61,52.5,0.5,0.0,0.0,54.3,1.2999999999999972,72.9333333333334
106.0,146,107.0,146,0.41,3.5,0.5,0.0,0.0,5.3,1.2999999999999998,2.4833333333333485
103.0,179,103.0,179,0.36,5.5,0.5,0.0,0.0,7.3,1.2999999999999998,6.066666666666606
106.0,66,108.0,137,5.09,17.5,0.5,0.0,4.82,24.12,1.3000000000000007,18.51666666666665
107.0,82,110.0,193,4.1,20.0,0.5,0.0,4.25,25.55,0.8000000000000007,28.416666666666742
103.0,165,105.0,165,1.26,11.0,0.5,0.0,0.0,12.8,1.3000000000000007,16.083333333333258
106.0,165,111.0,61,4.83,26.0,0.5,0.0,0.0,27.8,1.3000000000000007,41.48333333333335
105.0,7,106.0,179,0.62,5.5,0.5,0.0,2.19,9.49,1.3000000000000007,5.9833333333333485
102.0,82,103.0,129,1.2,8.5,0.5,0.0,2.05,12.35,1.299999999999999,12.199999999999932
105.0,173,108.0,171,3.0,20.5,0.5,0.0,0.0,22.3,1.3000000000000007,33.11666666666679
105.0,52,106.0,66,1.36,7.5,0.5,0.0,0.0,9.3,1.3000000000000007,10.96666666666647
107.0,66,108.0,25,1.06,7.0,0.5,0.0,0.0,8.8,1.3000000000000007,8.116666666666788
103.0,97,106.0,190,1.86,19.0,0.5,0.0,0.0,20.8,1.3000000000000007,32.38333333333344
103.0,97,108.0,129,8.27,34.0,0.5,0.0,0.0,35.8,1.2999999999999972,49.06666666666683
102.0,7,104.0,223,1.26,10.0,0.5,0.0,0.0,11.8,1.3000000000000007,14.666666666666742
107.0,75,108.0,262,1.17,6.0,0.5,0.0,0.0,7.8,1.2999999999999998,5.716666666666697
103.0,52,104.0,40,1.11,5.5,0.5,0.0,0.0,7.3,1.2999999999999998,6.2333333333333485
105.0,33,106.0,25,0.77,6.0,0.5,0.0,1.56,9.36,1.299999999999999,5.9500000000000455
107.0,25,107.0,181,0.59,4.0,0.5,0.0,0.0,5.8,1.2999999999999998,2.7999999999999545
107.0,181,108.0,181,1.02,6.5,0.5,0.0,1.0,9.3,1.3000000000000007,7.5499999999999545
104.0,20,105.0,174,1.08,8.5,0.5,0.0,0.0,10.3,1.3000000000000007,10.78333333333353
106.0,18,107.0,174,0.94,8.0,0.5,0.0,0.0,9.8,1.3000000000000007,10.716666666666697
106.0,95,107.0,95,0.58,5.0,0.5,0.0,0.0,6.8,1.2999999999999998,5.599999999999909
105.0,149,106.0,149,0.97,7.0,0.5,0.0,0.0,8.8,1.3000000000000007,8.25
106.0,130,108.0,10,2.9,14.5,0.5,0.0,0.0,16.3,1.3000000000000007,18.01666666666665
103.0,25,105.0,256,3.2,14.0,0.5,0.0,0.0,15.8,1.3000000000000007,19.98333333333335
107.0,17,108.0,66,1.6,8.0,0.5,0.0,0.0,9.8,1.3000000000000007,9.25
102.0,130,103.0,215,1.06,8.0,0.5,0.0,0.0,9.8,1.3000000000000007,10.349999999999909
105.0,130,107.0,205,3.33,16.5,0.5,0.0,0.0,18.3,1.3000000000000007,22.73333333333335
102.0,75,104.0,163,3.67,15.5,0.5,0.0,5.19,22.49,1.2999999999999972,20.666666666666742
107.0,75,109.0,142,2.67,14.0,0.5,0.0,0.0,15.8,1.3000000000000007,19.450000000000045
103.0,260,103.0,82,0.7,7.0,0.5,0.0,0.0,8.8,1.3000000000000007,8.549999999999955
104.0,83,105.0,129,0.9,7.0,0.5,0.0,0.0,8.8,1.3000000000000007,9.433333333333167
105.0,75,106.0,74,1.42,6.5,0.5,0.0,1.66,9.96,1.3000000000000007,6.150000000000091
106.0,41,107.0,74,1.25,8.0,0.5,0.0,0.0,9.8,1.3000000000000007,9.833333333333258
108.0,74,109.0,24,1.28,7.0,0.5,0.0,0.0,8.8,1.3000000000000007,7.566666666666606
103.0,74,103.0,41,0.71,5.0,0.5,0.0,0.0,6.8,1.2999999999999998,5.283333333333303
103.0,166,104.0,152,0.8,5.0,0.5,0.0,0.0,6.8,1.2999999999999998,4.616666666666561
104.0,152,105.0,166,0.71,5.0,0.5,0.0,0.0,6.8,1.2999999999999998,3.966666666666697
105.0,166,106.0,236,2.57,12.5,0.5,0.0,0.0,14.3,1.3000000000000007,15.650000000000091
107.0,75,108.0,141,1.87,9.0,0.5,0.0,1.62,12.42,1.299999999999999,11.75
107.0,66,109.0,90,3.69,16.0,0.5,0.0,0.0,17.8,1.3000000000000007,21.300000000000182
104.0,152,104.0,24,1.48,7.5,0.5,0.0,0.0,9.3,1.3000000000000007,8.016666666666652
105.0,41,106.0,41,0.68,5.5,0.5,0.0,1.46,8.76,1.2999999999999998,6.25
102.0,82,103.0,160,1.23,6.5,0.5,0.0,0.0,8.3,1.3000000000000007,6.2666666666666515
106.0,258,106.0,197,1.07,6.5,0.5,0.0,0.0,8.3,1.3000000000000007,6.349999999999909
103.0,146,103.0,7,0.92,5.0,0.5,0.0,0.0,6.8,1.2999999999999998,3.349999999999909
107.0,193,108.0,7,1.44,8.0,0.5,0.0,0.0,9.8,1.3000000000000007,9.799999999999955
104.0,75,104.0,74,1.24,7.0,0.5,0.0,1.76,10.56,1.3000000000000007,8.283333333333303
105.0,74,106.0,236,2.02,10.0,0.5,0.0,2.36,14.16,1.3000000000000007,11.333333333333258
103.0,129,105.0,70,2.3,13.0,0.5,0.0,0.0,14.8,1.3000000000000007,19.666666666666742
104.0,41,105.0,116,1.8,8.5,0.5,0.0,0.0,10.3,1.3000000000000007,9.866666666666788
104.0,95,105.0,196,1.2,8.0,0.5,0.0,0.0,9.8,1.3000000000000007,8.449999999999818
106.0,196,106.0,196,0.94,6.5,0.5,0.0,0.0,8.3,1.3000000000000007,7.133333333333439
103.0,76,103.0,76,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.25
104.0,43,106.0,238,1.9,9.5,0.5,0.0,3.35,14.65,1.3000000000000007,11.283333333333303
106.0,166,107.0,151,0.7,6.0,0.5,0.0,0.78,8.58,1.2999999999999998,6.683333333333394
101.0,75,102.0,74,1.37,7.5,0.5,0.0,1.0,10.3,1.3000000000000007,8.049999999999955
105.0,75,108.0,237,2.04,18.0,0.5,0.0,0.0,19.8,1.3000000000000007,28.98333333333335
104.0,181,106.0,40,1.51,9.0,0.5,0.0,2.16,12.96,1.3000000000000007,12.5
107.0,52,109.0,181,2.11,10.5,0.5,0.0,3.08,15.38,1.3000000000000007,14.783333333333303
102.0,174,105.0,250,6.0,22.5,0.5,0.0,0.0,24.3,1.3000000000000007,26.86666666666656
105.0,250,107.0,185,1.99,12.5,0.5,0.0,0.0,14.3,1.3000000000000007,17.25
106.0,33,106.0,40,0.96,6.0,0.5,0.0,0.0,7.8,1.2999999999999998,6.316666666666606
107.0,223,107.0,223,1.59,7.5,0.5,0.0,0.0,9.3,1.3000000000000007,7.400000000000091
106.0,69,108.0,265,8.1,24.0,0.5,0.0,0.0,25.8,1.3000000000000007,24.183333333333394
105.0,82,107.0,160,2.5,12.0,0.5,0.0,0.0,13.8,1.3000000000000007,15.633333333333212
102.0,129,104.0,129,2.5,15.5,0.5,0.0,4.3,21.6,1.3000000000000007,23.833333333333258
106.0,173,107.0,56,1.7,9.5,0.5,0.0,0.0,11.3,1.3000000000000007,12.5
103.0,129,104.0,129,0.8,6.5,0.5,0.0,0.0,8.3,1.3000000000000007,7.566666666666833
106.0,121,107.0,134,1.94,10.5,0.5,0.0,0.0,12.3,1.3000000000000007,13.700000000000045
107.0,75,108.0,151,0.84,5.5,0.5,0.0,0.0,7.3,1.2999999999999998,4.78333333333353
103.0,97,106.0,112,5.09,20.0,0.5,0.0,0.0,21.8,1.3000000000000007,29.90000000000009
103.0,7,103.0,7,0.92,5.5,0.5,0.0,0.0,7.3,1.2999999999999998,4.8333333333332575
105.0,7,107.0,226,1.1,9.5,0.5,0.0,0.0,11.3,1.3000000000000007,13.983333333333348
107.0,7,110.0,7,2.04,16.0,0.5,0.0,0.0,17.8,1.3000000000000007,26.01666666666665
102.0,7,103.0,146,0.85,5.5,0.5,0.0,0.0,7.3,1.2999999999999998,5.783333333333303
105.0,7,106.0,179,0.7,5.0,0.5,0.0,0.0,6.8,1.2999999999999998,4.966666666666697
104.0,166,105.0,42,1.9,11.0,0.5,0.0,1.0,13.8,1.3000000000000007,15.599999999999909
106.0,116,108.0,119,2.1,11.5,0.5,0.0,0.0,13.3,1.3000000000000007,16.166666666666515
108.0,75,112.0,13,8.27,31.5,0.5,0.0,3.0,36.3,1.2999999999999972,40.0333333333333
104.0,82,105.0,173,2.05,10.5,0.5,0.0,0.0,12.3,1.3000000000000007,13.966666666666697
106.0,129,107.0,82,1.08,9.5,0.5,0.0,0.0,11.3,1.3000000000000007,13.200000000000045
102.0,75,103.0,238,1.12,7.5,0.5,0.0,1.25,10.55,1.3000000000000007,8.38333333333344
104.0,75,105.0,151,1.47,9.0,0.5,0.0,0.0,10.8,1.3000000000000007,11.950000000000045
104.0,250,105.0,248,1.89,10.0,0.5,0.0,0.0,11.8,1.3000000000000007,12.583333333333258
106.0,82,107.0,56,1.0,7.0,0.5,0.0,1.76,10.56,1.3000000000000007,8.633333333333212
103.0,78,105.0,182,2.11,13.5,0.5,0.0,0.0,15.3,1.3000000000000007,20.15000000000009
102.0,75,103.0,239,2.56,11.5,0.5,0.0,0.0,13.3,1.3000000000000007,14.70000000000016
104.0,24,105.0,41,1.49,8.5,0.5,0.0,2.06,12.36,1.299999999999999,10.183333333333167
106.0,75,106.0,236,0.65,5.0,0.5,0.0,1.0,7.8,1.2999999999999998,4.449999999999818
107.0,75,109.0,233,4.24,16.0,0.5,0.0,3.56,21.36,1.3000000000000007,19.533333333333303
103.0,7,104.0,7,1.8,9.5,0.5,0.0,0.0,11.3,1.3000000000000007,12.683333333333167
104.0,7,106.0,7,1.7,10.5,0.5,0.0,0.0,12.3,1.3000000000000007,14.216666666666697
107.0,7,109.0,129,2.5,13.5,0.5,0.0,0.0,15.3,1.3000000000000007,18.51666666666665
102.0,255,103.0,112,0.0,4.0,0.5,0.0,0.58,6.38,1.2999999999999998,3.566666666666606
104.0,181,107.0,233,8.6,28.5,0.5,0.0,0.0,30.3,1.3000000000000007,33.33333333333326
105.0,7,106.0,193,0.92,5.5,0.5,0.0,0.0,7.3,1.2999999999999998,4.866666666666561
106.0,193,107.0,223,2.46,12.0,0.5,0.0,0.0,13.8,1.3000000000000007,14.983333333333348
103.0,166,103.0,166,1.2,6.0,0.5,0.0,1.56,9.36,1.299999999999999,5.9833333333333485
104.0,166,104.0,166,0.75,4.5,0.5,0.0,1.26,7.56,1.2999999999999998,3.316666666666606
104.0,166,109.0,243,4.26,26.0,0.5,0.0,4.17,33.92,3.25,40.63333333333321
106.0,75,107.0,75,0.81,6.0,0.5,0.0,1.2,9.0,1.2999999999999998,7.050000000000182
104.0,260,105.0,82,0.54,5.0,0.5,0.0,0.0,6.8,1.2999999999999998,4.933333333333394
107.0,129,108.0,129,1.23,8.0,0.5,0.0,0.0,9.8,1.3000000000000007,10.116666666666788
105.0,82,105.0,129,0.28,4.0,0.5,0.0,1.16,6.96,1.2999999999999998,3.216666666666697
105.0,129,107.0,56,1.95,10.5,0.5,0.0,0.0,12.3,1.3000000000000007,14.950000000000045
106.0,7,108.0,260,1.93,13.0,0.5,0.0,0.0,14.8,1.3000000000000007,20.299999999999955
102.0,223,104.0,7,1.25,8.5,0.5,0.0,0.0,10.3,1.3000000000000007,12.700000000000045
103.0,210,104.0,150,1.2,8.0,0.5,0.0,1.95,11.75,1.3000000000000007,9.53333333333353
106.0,210,107.0,150,1.6,8.0,0.5,0.0,1.5,11.3,1.3000000000000007,8.799999999999955
